ID,Client_Income,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Credit_Amount,Loan_Annuity,Client_Income_Type,Client_Education,Client_Marital_Status,Client_Gender,Loan_Contract_Type,Client_Housing_Type,Age_Days,Employed_Days,Own_House_Age,Client_Occupation,Client_Family_Members,Score_Source_1,Score_Source_2,Score_Source_3,Credit_Bureau,Default
12204821,18000,1.0,1.0,1.0,0.0,0.0,135000,3712.5,Govt Job,Graduation,M,Male,CL,Home,19434,2174,5.0,Managers,2.0,0.741123454,0.664124575,0.50107516,1.0,0
12196504,54000,1.0,1.0,0.0,1.0,2.0,104256,6662.7,Service,Graduation,M,Female,CL,Municipal,11581,456,3.0,Laborers,4.0,0.38591136,0.659828416,0.082814704,0.0,0
12196006,12150,1.0,0.0,0.0,1.0,2.0,83538,4032,Service,Secondary,M,Female,CL,Home,14167,1645,29.0,Drivers,4.0,0.625085724,0.690505198,0.838724852,1.0,0
12195884,42750,1.0,1.0,1.0,0.0,2.0,67500,5346,Service,Graduation,M,Female,CL,Home,14903,2340,4.0,Managers,4.0,0.469669752,0.405930003,0.166405546,3.0,0
12118311,31500,1.0,0.0,1.0,0.0,0.0,75519,3632.85,Service,Secondary,M,Female,CL,Rental,11762,568,12.0,Laborers,2.0,0.329875191,0.202150923,0.067793911,1.0,0
12142996,13500,1.0,0.0,0.0,0.0,1.0,22923,2481.75,Service,Graduation,M,Female,CL,Home,11412,2029,11.0,Managers,3.0,0.617358792,0.498296219,0.646329898,1.0,0
12123370,18000,1.0,1.0,1.0,1.0,1.0,39617.1,2035.8,Service,Secondary,M,Female,CL,Home,11511,3806,14.0,Core,3.0,0.152409542,0.698171848,0.408358853,4.0,0
12121916,7650,1.0,1.0,0.0,1.0,0.0,20250,1012.5,Service,Secondary,M,Male,RL,Home,18873,2770,8.0,HR,2.0,0.813541251,0.615250949,0.602386344,2.0,0
12192729,12600,1.0,0.0,0.0,1.0,1.0,33192,1609.65,Service,Graduation,M,Female,CL,Home,10006,1857,3.0,Managers,3.0,0.236419912,0.635914322,0.736622698,1.0,0
12220932,13500,1.0,0.0,1.0,1.0,1.0,65449.8,2785.95,Commercial,Secondary,M,Female,CL,Home,16828,376,2.0,Drivers,3.0,0.685844134,0.741362613,0.725276435,1.0,0
12113816,18000,1.0,1.0,0.0,1.0,2.0,58500,2925,Service,Secondary,M,Male,RL,Home,13319,1835,14.0,Laborers,4.0,0.458771923,0.624161114,0.771361592,1.0,0
12200032,20250,1.0,1.0,0.0,1.0,1.0,78847.2,4836.6,Service,Secondary,M,Female,CL,Home,17536,2708,12.0,Cleaning,3.0,0.55741957,0.800752549,0.282248434,1.0,0
12154094,6750,1.0,1.0,1.0,1.0,1.0,32702.4,1187.55,Govt Job,Secondary,M,Male,CL,Home,14989,7254,20.0,Laborers,3.0,0.433215164,0.613551681,0.340906426,0.0,1
12144651,14850,1.0,0.0,0.0,1.0,2.0,33883.2,1448.55,Commercial,Secondary,M,Female,CL,Home,12950,5748,11.0,Laborers,4.0,0.410036575,0.678969012,0.742181612,2.0,0
12101268,24750,1.0,1.0,1.0,1.0,0.0,116550,4199.4,Govt Job,Graduation,S,Male,CL,Home,10629,3703,3.0,Core,1.0,0.734945541,0.310002965,0.350695843,1.0,0
12178947,11250,1.0,0.0,0.0,1.0,1.0,36489.6,1876.05,Commercial,Secondary,M,Female,CL,Home,13909,176,24.0,Laborers,3.0,0.217035546,0.297585962,0.683268831,3.0,0
12123765,27000,1.0,0.0,0.0,0.0,0.0,112500,3629.25,Service,Secondary,M,Female,CL,Home,16081,3782,7.0,Drivers,2.0,0.499620511,0.682552282,0.486653157,0.0,0
12215317,11250,1.0,0.0,0.0,0.0,0.0,57340.8,4543.2,Service,Secondary,M,Female,CL,Home,18322,1648,7.0,Drivers,2.0,0.651053721,0.597565052,0.798137231,1.0,0
12185583,27000,1.0,0.0,0.0,0.0,0.0,45000,5353.65,Service,Secondary,M,Female,CL,Municipal,13715,448,2.0,Drivers,2.0,0.682666286,0.713242785,0.7136314,3.0,0
12165605,27000,1.0,0.0,1.0,1.0,0.0,94858.2,2773.35,Govt Job,Graduation,M,Female,CL,Home,17980,2020,1.0,Managers,2.0,0.679998579,0.664695044,0.617826147,1.0,0
12207900,13050,1.0,0.0,1.0,0.0,0.0,90000,3569.4,Service,Secondary,M,Male,CL,Home,13934,1101,23.0,Sales,2.0,0.740264381,0.104579554,0.477649155,4.0,0
12111425,24300,1.0,0.0,1.0,1.0,0.0,75474,2447.55,Govt Job,Graduation,M,Male,CL,Home,18884,839,4.0,Managers,2.0,0.695965435,0.581421542,0.328063161,1.0,1
12112030,45000,1.0,0.0,1.0,1.0,0.0,152820,5324.85,Service,Secondary,M,Female,CL,Home,18180,9793,15.0,Managers,2.0,0.521147567,0.600207336,0.619527708,2.0,0
12109796,18000,1.0,1.0,1.0,1.0,0.0,10188,1080.9,Service,Secondary,M,Female,CL,Rental,9007,1298,16.0,Drivers,2.0,0.12393175,0.355992489,0.651260219,0.0,0
12114582,13500,1.0,1.0,0.0,1.0,1.0,18000,900,Service,Secondary,M,Female,RL,Home,14713,6053,15.0,Security,3.0,0.777796383,0.36253626,0.767523105,2.0,0
12201161,24750,1.0,0.0,0.0,0.0,0.0,67766.4,3903.3,Service,Secondary,M,Male,CL,Home,19243,2359,4.0,Laborers,2.0,0.64283867,0.650486437,0.32647521,3.0,0
12170134,18000,1.0,1.0,1.0,1.0,0.0,129350.25,3569.85,Commercial,Secondary,M,Male,CL,Home,17570,1370,10.0,Core,2.0,0.751945693,0.621016507,0.515495375,2.0,0
12161607,22500,1.0,0.0,0.0,0.0,0.0,176211,4661.1,Commercial,Graduation,M,Female,CL,Home,12166,3083,9.0,Laborers,2.0,0.23063246,0.102563538,0.7136314,0.0,0
12125265,11250,1.0,1.0,1.0,0.0,0.0,38152.8,2562.75,Service,Secondary,S,Male,CL,Home,10377,3024,10.0,Medicine,1.0,0.15504408,0.401014277,0.686382335,1.0,0
12188894,13500,1.0,1.0,1.0,1.0,0.0,77029.2,5055.3,Commercial,Secondary,M,Female,CL,Home,18696,292,3.0,Drivers,2.0,0.531878993,0.621289241,0.729566691,0.0,0
12126449,13500,1.0,1.0,0.0,0.0,2.0,34380,1615.5,Commercial,Secondary,M,Male,CL,Family,12465,794,12.0,Sales,4.0,0.388526865,0.737240759,0.367291018,1.0,0
12137993,25200,1.0,0.0,0.0,1.0,0.0,72000,6836.4,Service,Secondary,M,Female,CL,Home,21663,8015,39.0,Core,2.0,0.565061894,0.536445062,0.488455184,1.0,0
12188318,17550,1.0,0.0,0.0,1.0,0.0,20250,1012.5,Govt Job,Secondary,M,Male,RL,Home,18806,1193,64.0,Medicine,2.0,0.690162662,0.803421971,0.517296581,1.0,0
12186293,18000,1.0,0.0,1.0,1.0,0.0,48149.55,3364.2,Service,Graduation,M,Male,CL,Home,21898,10255,3.0,Core,2.0,0.867465707,0.736044427,0.560284328,0.0,0
12128676,11250,1.0,0.0,0.0,1.0,0.0,18000,900,Service,Secondary,M,Female,RL,Home,12245,218,27.0,Drivers,2.0,0.123992226,0.414500553,0.230158897,1.0,0
12173487,15750,1.0,0.0,1.0,1.0,0.0,135000,3960.45,Service,Graduation,M,Male,CL,Home,16874,825,64.0,High skill tech,2.0,0.659888608,0.59752824,0.508286991,1.0,0
12136288,22500,1.0,0.0,0.0,1.0,0.0,78192,4796.55,Service,Secondary,M,Male,CL,Home,14000,2610,2.0,Private service,2.0,0.447436913,0.566342781,0.547810466,5.0,0
12190238,31500,1.0,0.0,1.0,0.0,1.0,101479.05,5167.8,Commercial,Graduation,M,Female,CL,Municipal,14150,486,6.0,Sales,3.0,0.696460868,0.755098334,0.312365369,0.0,0
12148865,15750,1.0,1.0,1.0,1.0,0.0,27000,1969.65,Commercial,Secondary,M,Male,CL,Home,15419,696,9.0,Sales,2.0,0.628974172,0.688515549,0.367291018,2.0,0
12213345,11250,1.0,1.0,0.0,1.0,1.0,27504,1036.8,Commercial,Graduation,M,Male,CL,Shared,12803,214,15.0,Managers,3.0,0.394490497,0.509485809,0.742181612,1.0,0
12119481,12600,1.0,0.0,0.0,1.0,2.0,100692,4006.35,Commercial,Secondary,M,Male,CL,Home,13391,298,0.0,Cooking,4.0,0.379860672,0.462955137,0.466864006,4.0,0
12131864,22500,1.0,1.0,0.0,1.0,1.0,102474,5245.2,Commercial,Graduation,M,Male,CL,Home,13744,3585,9.0,High skill tech,3.0,0.583871866,0.703741051,0.252598698,0.0,0
12157866,18450,1.0,1.0,0.0,1.0,1.0,18000,900,Service,Secondary,S,Female,RL,Home,11814,1560,0.0,High skill tech,2.0,0.350934084,0.155200667,0.511891802,2.0,0
12164241,20250,1.0,0.0,0.0,1.0,0.0,74628,5000.4,Commercial,Secondary,S,Female,CL,Home,17422,235,23.0,Managers,1.0,0.45802796,0.692795069,0.712155155,2.0,0
12175023,17550,1.0,0.0,1.0,1.0,1.0,27000,1350,Commercial,Graduation,M,Male,RL,Home,13951,138,10.0,Accountants,3.0,0.678141505,0.750737438,0.65452928,5.0,0
12199644,67500,1.0,0.0,0.0,1.0,0.0,72239.4,1918.35,Service,Graduation,M,Male,CL,Home,17559,1316,10.0,Accountants,2.0,0.523117119,0.341968778,0.370649632,1.0,0
12145259,45000,1.0,0.0,1.0,1.0,0.0,104256,5834.7,Commercial,Graduation,D,Male,CL,Home,18855,5310,7.0,Managers,1.0,0.878504842,0.722217855,0.70620511,2.0,0
12118083,21150,1.0,0.0,0.0,1.0,1.0,67500,2190.6,Service,Secondary,S,Male,CL,Home,13692,345,6.0,High skill tech,2.0,0.610173583,0.466158947,0.481249341,0.0,0
12200503,13500,1.0,0.0,1.0,0.0,0.0,78750,2269.8,Service,Graduation,M,Female,CL,Home,11078,1111,1.0,Core,2.0,0.53153784,0.620527453,0.676992503,0.0,0
12151245,18450,1.0,0.0,0.0,1.0,0.0,197107.2,6864.3,Service,Graduation,M,Female,CL,Home,19813,3119,14.0,Core,2.0,0.611104624,0.643840492,0.146442067,0.0,0
12120853,20250,1.0,0.0,1.0,0.0,2.0,107820,3833.1,Commercial,Graduation,M,Female,CL,Home,13268,134,8.0,Laborers,4.0,0.456213834,0.353334846,0.683268831,0.0,0
12142209,23850,1.0,1.0,0.0,0.0,0.0,25650,1246.95,Service,Secondary,M,Female,CL,Home,15410,316,10.0,Security,2.0,0.551366361,0.579056757,0.380799683,1.0,0
12155444,9000,1.0,1.0,0.0,1.0,2.0,128835,3780,Service,Graduation,M,Male,CL,Home,15941,1797,6.0,Sales,4.0,0.481755122,0.68050188,0.515495375,0.0,0
12127285,13500,1.0,1.0,1.0,0.0,1.0,27000,1350,Service,Secondary,M,Male,RL,Home,13310,220,0.0,Sales,3.0,0.490859363,0.657463577,0.754406173,2.0,0
12154625,9000,1.0,0.0,1.0,0.0,1.0,27000,1350,Service,Secondary,M,Male,RL,Municipal,12846,3474,9.0,Sales,3.0,0.52045266,0.635666201,0.310818254,2.0,0
12194022,9000,1.0,0.0,1.0,0.0,1.0,90000,3813.3,Service,Graduation,M,Male,CL,Family,11405,2983,5.0,Core,3.0,0.729515713,0.606398511,0.6075573,0.0,0
12195337,24750,1.0,0.0,0.0,0.0,0.0,97128,5187.6,Service,Secondary,S,Female,CL,Home,18499,3964,23.0,Drivers,1.0,0.146053779,0.666777783,0.576208836,2.0,0
12193671,8100,1.0,0.0,0.0,1.0,1.0,45000,2454.3,Service,Graduation,M,Male,CL,Home,11054,908,9.0,Sales,3.0,0.46916118,0.512283526,0.358951229,2.0,0
12194611,11250,1.0,0.0,1.0,1.0,0.0,67500,2190.6,Commercial,Secondary,M,Male,CL,Home,9575,776,8.0,Sales,2.0,0.613681226,0.592464249,0.515495375,2.0,0
12196958,31500,1.0,0.0,0.0,1.0,1.0,33750,1687.5,Service,Graduation,M,Female,RL,Home,11534,553,9.0,Laborers,3.0,0.301635606,0.680981886,0.517296581,2.0,0
12162518,6750,1.0,1.0,0.0,0.0,0.0,19782,1705.05,Service,Secondary,M,Male,CL,Home,11182,847,3.0,Sales,2.0,0.479905969,0.158214659,0.621226338,0.0,0
12135921,7650,1.0,0.0,0.0,1.0,1.0,38516.4,1581.75,Commercial,Secondary,M,Male,CL,Home,12323,269,12.0,Sales,3.0,0.507712472,0.469278411,0.438281374,0.0,0
12120526,11250,1.0,0.0,1.0,1.0,0.0,28403.1,1553.85,Service,Graduation,M,Male,CL,Home,11353,2316,4.0,Accountants,2.0,0.689154271,0.508256145,0.212756305,2.0,0
12212332,25200,1.0,0.0,0.0,1.0,1.0,13244.4,1303.2,Commercial,Graduation,S,Male,CL,Home,14424,748,5.0,Core,2.0,0.447211822,0.253235141,0.306202298,1.0,0
12183038,21600,1.0,0.0,0.0,1.0,2.0,28017,2954.7,Commercial,Secondary,M,Male,CL,Home,13136,494,14.0,Sales,4.0,0.325780858,0.641580808,0.249885063,1.0,0
12156163,16200,1.0,1.0,1.0,1.0,2.0,49752,3252.15,Commercial,Secondary,M,Male,CL,Home,13428,1275,3.0,Sales,4.0,0.578589865,0.590646695,0.675413291,0.0,0
12167233,11250,1.0,1.0,1.0,1.0,0.0,13082.4,764.1,Service,Graduation,M,Female,CL,Home,16537,7319,17.0,Core,2.0,0.534934801,0.498673431,0.241861487,0.0,0
12121638,13500,1.0,0.0,0.0,0.0,0.0,22500,606.6,Service,Secondary,S,Female,CL,Home,12260,896,11.0,Core,1.0,0.317570354,0.695798017,0.700183851,1.0,0
12118530,9000,1.0,0.0,1.0,1.0,0.0,45000,1629.45,Service,Graduation,S,Male,CL,Home,20149,232,2.0,Private service,1.0,0.746951354,0.610612915,0.58499004,0.0,0
12180879,20250,1.0,0.0,1.0,1.0,1.0,121870.8,3944.25,Service,Secondary,M,Male,CL,Home,13693,7017,8.0,Laborers,3.0,0.632132993,0.648844006,0.24318648,0.0,0
12160472,7200,1.0,1.0,1.0,1.0,1.0,28440,1338.75,Service,Secondary,S,Male,CL,Home,13259,1523,15.0,Sales,2.0,0.331079994,0.708722404,0.352339973,1.0,0
12112061,20250,1.0,0.0,0.0,1.0,1.0,90000,2631.6,Service,Junior secondary,M,Female,CL,Home,10710,1847,27.0,Security,3.0,0.469841492,0.515839645,0.69562193,2.0,0
12131704,13500,1.0,0.0,1.0,1.0,1.0,28887.3,1858.95,Service,Secondary,W,Female,CL,Home,14234,245,17.0,Laborers,2.0,0.257854449,0.123163825,0.517296581,1.0,1
12126816,4725,1.0,0.0,1.0,0.0,0.0,67500,2177.55,Commercial,Secondary,M,Male,CL,Home,14260,255,13.0,Accountants,2.0,0.513091144,0.680083345,0.353987608,0.0,0
12118621,12150,1.0,0.0,1.0,1.0,2.0,39242.7,3113.55,Service,Secondary,M,Male,CL,Home,14492,871,13.0,Cooking,4.0,0.552509656,0.776219558,0.111042402,3.0,0
12198550,11250,1.0,0.0,1.0,1.0,0.0,128835,3780,Service,Graduation,M,Male,CL,Home,15994,290,23.0,Secretaries,2.0,0.432102062,0.558097393,0.275000352,0.0,0
12127775,13500,1.0,1.0,1.0,1.0,2.0,90000,2974.5,Commercial,Secondary,M,Female,CL,Home,11617,961,7.0,Security,4.0,0.254029911,0.328326863,0.7136314,1.0,0
12219480,11250,1.0,0.0,0.0,1.0,0.0,26955,1930.05,Service,Secondary,M,Female,CL,Home,12907,4540,15.0,Laborers,2.0,0.435460767,0.296663457,0.80045134,1.0,0
12150864,13500,1.0,0.0,0.0,1.0,1.0,43200,2274.75,Commercial,Graduation,S,Male,CL,Home,17611,924,7.0,High skill tech,2.0,0.647668414,0.680449579,0.639707568,0.0,0
12115143,13050,1.0,1.0,0.0,1.0,0.0,22050,2629.8,Govt Job,Graduation,M,Male,CL,Home,10795,342,7.0,Medicine,2.0,0.432933027,0.523192201,0.365616507,7.0,0
12194606,21150,1.0,0.0,0.0,0.0,1.0,77029.2,3493.8,Commercial,Secondary,M,Female,CL,Home,12562,290,13.0,Drivers,3.0,0.260853049,0.431696312,0.411848556,3.0,0
12159683,20250,1.0,0.0,0.0,0.0,0.0,154828.8,6559.65,Commercial,Graduation,M,Female,CL,Municipal,15256,411,7.0,Managers,2.0,0.473127894,0.713019107,0.598926218,1.0,0
12168613,22050,1.0,0.0,1.0,1.0,2.0,128835,4169.25,Service,Graduation,M,Male,CL,Home,13668,2439,11.0,Managers,4.0,0.515330146,0.6035033,0.812822607,2.0,0
12149076,9000,1.0,0.0,0.0,0.0,0.0,125640,3686.4,Service,Secondary,M,Male,CL,Home,15431,845,7.0,Core,2.0,0.530186145,0.747730017,0.852828467,1.0,0
12206407,20250,1.0,1.0,0.0,1.0,0.0,49752,3324.6,Commercial,Graduation dropout,S,Male,CL,Family,8524,463,5.0,Cooking,1.0,0.244243316,0.41318502,0.096318693,1.0,0
12131845,18000,1.0,0.0,1.0,1.0,1.0,35427.6,1664.55,Govt Job,Graduation,D,Male,CL,Home,15582,3511,0.0,Core,2.0,0.617076855,0.6686748,0.528092751,0.0,0
12178581,27000,1.0,0.0,1.0,0.0,0.0,137120.4,4544.55,Service,Graduation,S,Female,CL,Home,16709,3384,16.0,Laborers,1.0,0.674517204,0.757785542,0.549596502,2.0,0
12185359,24750,1.0,0.0,1.0,1.0,1.0,54504,2553.75,Service,Graduation,M,Female,CL,Home,10302,636,1.0,Sales,3.0,0.370323811,0.639985196,0.363945239,1.0,0
12160965,11250,1.0,0.0,1.0,1.0,0.0,20250,1012.5,Service,Graduation dropout,D,Male,RL,Home,17364,2295,2.0,Sales,1.0,0.477464085,0.421437376,0.591976618,0.0,0
12142340,15750,1.0,0.0,1.0,0.0,2.0,40500,2025,Commercial,Graduation dropout,M,Male,RL,Home,13132,3831,9.0,Core,4.0,0.496926708,0.686241187,0.622922,0.0,0
12108064,20250,1.0,0.0,1.0,1.0,0.0,35427.6,2033.55,Commercial,Secondary,M,Male,CL,Home,17874,5401,6.0,Sales,2.0,0.352088665,0.706373979,0.285179905,4.0,0
12176490,31500,1.0,1.0,0.0,1.0,2.0,65961,2140.65,Service,Graduation,M,Female,CL,Home,15352,1699,6.0,Managers,4.0,0.686953438,0.677570835,0.542445144,0.0,0
12174823,22500,1.0,1.0,1.0,0.0,0.0,180000,6256.8,Govt Job,Secondary,M,Female,CL,Home,16367,3224,4.0,Managers,2.0,0.683999487,0.581192682,0.591976618,1.0,0
12192294,13500,1.0,0.0,0.0,1.0,1.0,75519,3868.65,Commercial,Secondary,M,Female,CL,Municipal,10359,333,22.0,Laborers,3.0,0.153641138,0.672876112,0.384206813,1.0,1
12177629,22500,1.0,1.0,1.0,0.0,1.0,122288.85,4862.7,Govt Job,Secondary,M,Female,CL,Home,13639,418,8.0,Drivers,3.0,0.425159501,0.658890309,0.74766339,1.0,0
12189307,41850,1.0,1.0,1.0,1.0,0.0,49752,3337.65,Service,Graduation,M,Female,CL,Home,20152,3631,4.0,Managers,2.0,0.848766923,0.681295346,0.093225095,4.0,0
12219213,9000,1.0,1.0,1.0,0.0,0.0,90000,2826,Commercial,Graduation,M,Male,CL,Home,9617,214,14.0,Sales,2.0,0.699356968,0.636703774,0.670651753,4.0,0
12191490,29250,1.0,0.0,0.0,1.0,1.0,125568,4523.4,Commercial,Graduation,M,Male,CL,Home,15450,460,8.0,Managers,3.0,0.795484616,0.609655812,0.7136314,0.0,0
12171486,12150,1.0,0.0,1.0,1.0,0.0,84600,2997,Service,Graduation,M,Male,CL,Home,10732,2268,8.0,Accountants,2.0,0.674464804,0.5213808,0.397946322,2.0,0
12141194,31500,1.0,1.0,1.0,0.0,1.0,50533.2,3280.5,Service,Graduation,S,Female,CL,Home,12768,678,1.0,Core,2.0,0.291614597,0.444950171,0.331250865,0.0,0
12148192,11250,1.0,0.0,0.0,1.0,2.0,55870.65,4336.65,Commercial,Secondary,M,Male,CL,Home,10942,940,18.0,Laborers,4.0,0.576146028,0.634363657,0.563835049,1.0,0
12184338,13500,1.0,0.0,0.0,1.0,0.0,128835,3780,Govt Job,Graduation,M,Male,CL,Home,14518,6937,6.0,Core,2.0,0.653839892,0.687501659,0.345784802,3.0,0
12109411,9000,1.0,1.0,0.0,1.0,0.0,18000,900,Service,Secondary,M,Male,RL,Rental,7855,758,7.0,Sales,2.0,0.326229522,0.237663073,0.172495467,0.0,1
12188872,11250,1.0,0.0,0.0,1.0,0.0,31500,1575,Service,Secondary,M,Male,RL,Home,9979,2897,9.0,High skill tech,2.0,0.101935981,0.714925957,0.572682505,5.0,0
12221849,18000,1.0,0.0,1.0,0.0,0.0,52649.1,2213.1,Service,Graduation,M,Female,CL,Home,12849,3157,6.0,Managers,2.0,0.529210623,0.699175466,0.313916677,0.0,0
12168133,54000,1.0,0.0,0.0,0.0,0.0,48150,3817.35,Service,Secondary,M,Female,CL,Family,11772,1443,27.0,Laborers,2.0,0.062567222,0.609733868,0.537069958,3.0,0
12203684,15750,1.0,0.0,1.0,1.0,0.0,46641.6,1349.55,Service,Graduation,M,Female,CL,Rental,10667,2254,6.0,Laborers,2.0,0.23298728,0.25361164,0.529889834,0.0,0
12128075,11250,1.0,1.0,0.0,0.0,1.0,27000,1350,Commercial,Secondary,M,Male,RL,Family,12368,1865,0.0,Sales,3.0,0.669351628,0.731168424,0.70620511,1.0,0
12170734,18000,1.0,0.0,0.0,1.0,2.0,48564,3893.85,Service,Secondary,M,Female,CL,Home,11119,706,64.0,Laborers,4.0,0.175727238,0.629353324,0.23791608,2.0,0
12102373,44100,1.0,1.0,1.0,0.0,0.0,122301,4850.1,Service,Graduation,M,Male,CL,Home,12938,3406,6.0,High skill tech,2.0,0.749379619,0.325987457,0.175605979,3.0,0
12146484,13500,1.0,0.0,0.0,1.0,0.0,80865,2377.35,Service,Secondary,S,Female,CL,Home,10317,2053,1.0,Medicine,1.0,0.216681258,0.681114889,0.560284328,2.0,0
12173024,6750,1.0,0.0,0.0,1.0,0.0,24750,1237.5,Commercial,Secondary,M,Male,RL,Home,11189,177,18.0,High skill tech,2.0,0.445416246,0.319606003,0.652896552,1.0,0
12118357,33750,1.0,0.0,1.0,1.0,0.0,180000,6269.85,Service,Graduation,M,Male,CL,Office,14311,2985,4.0,Drivers,2.0,0.810505435,0.259336926,0.669056695,1.0,0
12220704,20250,1.0,0.0,0.0,1.0,0.0,77532.75,3285,Service,Secondary,M,Male,CL,Home,18995,2584,4.0,Sales,2.0,0.589064066,0.649670642,0.610991328,5.0,0
12136685,20700,1.0,0.0,1.0,1.0,1.0,29713.05,2395.35,Service,Secondary,M,Female,CL,Home,11797,414,2.0,Laborers,3.0,0.204778035,0.715647403,0.130128543,1.0,1
12107844,7200,1.0,1.0,1.0,1.0,2.0,52128,2308.95,Service,Secondary,M,Male,CL,Home,12072,2568,6.0,Sales,4.0,0.410105004,0.505594284,0.581483706,0.0,0
12167642,18000,1.0,1.0,0.0,1.0,1.0,67950,1999.8,Service,Secondary,M,Female,CL,Home,11744,4667,2.0,Drivers,3.0,0.3482609,0.740678569,0.837746853,0.0,0
12163527,67500,1.0,0.0,0.0,1.0,0.0,72239.4,1918.35,Service,Graduation,M,Male,CL,Home,17559,1316,10.0,Accountants,2.0,0.523117119,0.341968778,0.370649632,1.0,0
12151825,17550,1.0,0.0,1.0,0.0,0.0,35550,977.4,Commercial,Graduation dropout,M,Male,CL,Home,13566,552,2.0,Sales,2.0,0.4234645,0.256157447,0.143758053,1.0,1
12110390,29250,1.0,0.0,1.0,1.0,3.0,18000,900,Service,Secondary,M,Female,RL,Home,13400,212,12.0,Laborers,5.0,0.412664993,0.565977541,0.617826147,0.0,0
12218609,20250,1.0,0.0,1.0,1.0,0.0,39242.7,2554.65,Service,Secondary,M,Female,CL,Home,12048,1638,17.0,Core,2.0,0.799311728,0.586187545,0.602386344,1.0,0
12191534,36000,1.0,0.0,0.0,1.0,0.0,40500,2025,Service,Graduation,M,Male,RL,Home,19778,3028,64.0,Laborers,2.0,0.484922765,0.354224732,0.18195911,4.0,0
12143463,27000,1.0,0.0,1.0,1.0,2.0,9169.2,919.8,Govt Job,Secondary,M,Female,CL,Office,14815,2873,7.0,Laborers,4.0,0.392562263,0.302001856,0.669056695,1.0,0
12134054,24750,1.0,0.0,0.0,0.0,0.0,134608.95,4094.1,Service,Secondary,M,Female,CL,Home,17773,528,0.0,Laborers,2.0,0.215126467,0.783798738,0.542445144,0.0,0
12210254,15750,1.0,1.0,0.0,1.0,0.0,54504,3978.9,Service,Secondary,S,Female,CL,Home,8087,275,23.0,Sales,1.0,0.051185835,0.644000939,0.066439172,1.0,0
12173138,15750,1.0,1.0,1.0,0.0,0.0,10350,1114.65,Service,Graduation,S,Female,CL,Home,11314,841,15.0,High skill tech,1.0,0.546728725,0.552070464,0.703203305,1.0,0
12128280,13500,1.0,0.0,0.0,1.0,0.0,26955,2485.35,Govt Job,Graduation,D,Male,CL,Home,10055,1108,15.0,Core,1.0,0.271809414,0.551567503,0.090814709,1.0,0
12167969,15750,1.0,1.0,0.0,1.0,2.0,25650,1562.85,Service,Secondary,M,Male,CL,Home,11598,547,25.0,Managers,4.0,0.437528455,0.678663881,0.441835823,7.0,0
12219187,15750,1.0,0.0,0.0,1.0,2.0,157500,4958.55,Service,Secondary,M,Male,CL,Home,12868,1925,4.0,Security,4.0,0.50624319,0.607483607,0.452533559,5.0,1
12113451,29250,1.0,0.0,0.0,1.0,2.0,18000,900,Service,Secondary,M,Male,RL,Home,10890,3012,4.0,Medicine,4.0,0.311053215,0.579770841,0.490257512,1.0,0
12178093,18000,1.0,0.0,1.0,1.0,1.0,96300,3119.4,Service,Secondary,M,Female,CL,Home,13778,786,4.0,Managers,3.0,0.210866525,0.170437819,0.77008707,0.0,0
12212709,22500,1.0,0.0,0.0,1.0,0.0,41461.2,2249.1,Service,Secondary,S,Female,CL,Home,10884,3309,13.0,Laborers,1.0,0.273158693,0.5449276,0.749021705,1.0,0
12103645,13500,1.0,0.0,0.0,1.0,0.0,38851.2,2716.65,Commercial,Secondary,M,Male,CL,Home,13313,869,3.0,Medicine,2.0,0.502126499,0.683257846,0.438281374,3.0,0
12112807,13500,1.0,0.0,1.0,1.0,1.0,18000,900,Service,Secondary,M,Female,RL,Home,12131,1668,12.0,Laborers,3.0,0.343521091,0.287946986,0.646329898,0.0,0
12105356,18000,1.0,1.0,1.0,1.0,1.0,67500,2190.6,Service,Secondary,M,Male,CL,Home,14880,7376,4.0,Medicine,3.0,0.482536421,0.146718541,0.757069015,0.0,0
12115094,31500,1.0,0.0,1.0,0.0,0.0,67500,3459.6,Service,Graduation,S,Male,CL,Home,16303,3072,18.0,Managers,1.0,0.342431507,0.675513141,0.783832434,1.0,0
12145522,12600,1.0,0.0,1.0,1.0,0.0,86256,2534.85,Service,Secondary,M,Female,CL,Rental,11688,1199,20.0,Drivers,2.0,0.154733983,0.060555521,0.445396242,3.0,0
12101086,11250,1.0,1.0,0.0,1.0,0.0,80865,2621.7,Service,Graduation,M,Female,CL,Home,18437,497,5.0,Laborers,2.0,0.445221919,0.194215112,0.70918911,1.0,0
12121387,11250,1.0,0.0,1.0,1.0,0.0,83538,4032,Commercial,Secondary,M,Male,CL,Rental,13282,3101,13.0,High skill tech,2.0,0.539780342,0.192999715,0.403141677,7.0,1
12167516,13500,1.0,1.0,1.0,1.0,1.0,64008,3126.15,Service,Graduation,M,Male,CL,Home,11297,775,24.0,Core,3.0,0.046389932,0.152581163,0.307736696,0.0,1
12142285,12600,1.0,1.0,0.0,1.0,0.0,38250,1912.5,Service,Graduation,M,Female,RL,Home,19082,919,1.0,Laborers,2.0,0.864799986,0.485136308,0.551381262,4.0,0
12129246,31500,1.0,0.0,0.0,1.0,0.0,62218.8,2628.45,Commercial,Secondary,M,Female,CL,Home,11498,3449,8.0,Laborers,2.0,0.133549317,0.741492574,0.309275356,2.0,0
